id_pdv;adresse;ville;latitude;longitude;pop;nom_carbu;id_carbu;maj;prix_carbu
60360002;8 avenue du Général de Gaulle;Crèvecœur-le-Grand;49.604;2.085;R;Gazole;1;2026-04-09 01:16:00;2.351
60360002;8 avenue du Général de Gaulle;Crèvecœur-le-Grand;49.604;2.085;R;SP95;2;2026-04-09 01:16:00;2.029
60360002;8 avenue du Général de Gaulle;Crèvecœur-le-Grand;49.604;2.085;R;E10;5;2026-04-09 01:16:00;1.98
44570006;ROUTE DE ST NAZAIRE - Z.C. SAVIN;TRIGNAC;47.293;-2.209;R;E10;5;2026-04-09 00:01:00;1.88
44570006;ROUTE DE ST NAZAIRE - Z.C. SAVIN;TRIGNAC;47.293;-2.209;R;SP98;6;2026-04-09 00:01:00;1.99
1000016;1 bvd John Kennedy;Bourg en Bresse;46.2051606;5.2250248;R;Gazole;1;2026-04-08 20:01:27;2.25
1000016;1 bvd John Kennedy;Bourg en Bresse;46.2051606;5.2250248;R;E10;5;2026-04-08 20:01:27;1.99
1000016;1 bvd John Kennedy;Bourg en Bresse;46.2051606;5.2250248;R;SP98;6;2026-04-08 20:01:27;1.99
87000027;270 ROUTE DE TOULOUSE;LIMOGES;45.812;1.282;R;E85;3;2026-04-09 00:01:00;0.839
87000027;270 ROUTE DE TOULOUSE;LIMOGES;45.812;1.282;R;GPLc;4;2026-04-09 00:01:00;1.019
87000027;270 ROUTE DE TOULOUSE;LIMOGES;45.812;1.282;R;E10;5;2026-04-09 00:01:00;1.893
87000027;270 ROUTE DE TOULOUSE;LIMOGES;45.812;1.282;R;SP98;6;2026-04-09 00:01:00;1.99
38490005;420 route de Belley;Aoste;45.592;5.609;R;Gazole;1;2026-04-09 10:06:09;2.335
38490005;420 route de Belley;Aoste;45.592;5.609;R;GPLc;4;2026-01-30 09:02:19;0.999
38490005;420 route de Belley;Aoste;45.592;5.609;R;E10;5;2026-04-09 10:06:09;1.999
38490005;420 route de Belley;Aoste;45.592;5.609;R;SP98;6;2026-04-09 10:06:09;2.134
17620002; Rue de la Pouline;ECHILLAIS;45.90695;-0.96161;R;Gazole;1;2026-04-09 15:23:02;2.34
17620002; Rue de la Pouline;ECHILLAIS;45.90695;-0.96161;R;E85;3;2026-03-30 11:37:34;0.699
17620002; Rue de la Pouline;ECHILLAIS;45.90695;-0.96161;R;E10;5;2026-04-09 09:28:18;1.955
17620002; Rue de la Pouline;ECHILLAIS;45.90695;-0.96161;R;SP98;6;2026-04-09 15:23:02;1.999
81300001;Avenue du Maréchal Juin;GRAULHET;43.7596917928;1.96428409176;R;Gazole;1;2026-04-08 11:57:51;2.455
81300001;Avenue du Maréchal Juin;GRAULHET;43.7596917928;1.96428409176;R;E85;3;2026-04-02 12:43:15;0.758
81300001;Avenue du Maréchal Juin;GRAULHET;43.7596917928;1.96428409176;R;GPLc;4;2026-02-21 19:15:00;0.94
81300001;Avenue du Maréchal Juin;GRAULHET;43.7596917928;1.96428409176;R;E10;5;2026-04-08 11:57:51;1.995
81300001;Avenue du Maréchal Juin;GRAULHET;43.7596917928;1.96428409176;R;SP98;6;2026-04-08 11:57:52;2.129
64150003;RD 33;Pardies;43.367;-0.581;R;E85;3;2026-03-12 06:26:35;0.833
25000023;2 RUE DE VESOUL;BESANCON;47.247;6.02;R;E10;5;2026-04-09 00:01:00;1.99
6190008;175 AVENUE PASTEUR - RD 6007;Roquebrune-Cap-Martin;43.764;7.481;R;Gazole;1;2026-04-09 00:01:00;2.25
6190008;175 AVENUE PASTEUR - RD 6007;Roquebrune-Cap-Martin;43.764;7.481;R;E85;3;2026-04-09 00:01:00;0.849
6190008;175 AVENUE PASTEUR - RD 6007;Roquebrune-Cap-Martin;43.764;7.481;R;E10;5;2026-04-09 00:01:00;1.99
6190008;175 AVENUE PASTEUR - RD 6007;Roquebrune-Cap-Martin;43.764;7.481;R;SP98;6;2026-04-09 00:01:00;1.99
38510004;166 ROUTE D'ARGENT;Morestel;45.673;5.471;R;Gazole;1;2026-04-08 13:45:27;2.47
38510004;166 ROUTE D'ARGENT;Morestel;45.673;5.471;R;SP95;2;2026-04-08 13:45:27;2.22
38510004;166 ROUTE D'ARGENT;Morestel;45.673;5.471;R;SP98;6;2026-04-08 13:45:28;2.26
35550004;47 rue de l'avenir;PIPRIAC;47.809;-1.937;R;Gazole;1;2026-04-08 05:05:56;2.415
35550004;47 rue de l'avenir;PIPRIAC;47.809;-1.937;R;E85;3;2026-04-08 05:05:56;0.739
35550004;47 rue de l'avenir;PIPRIAC;47.809;-1.937;R;E10;5;2026-04-08 05:05:56;1.99
35550004;47 rue de l'avenir;PIPRIAC;47.809;-1.937;R;SP98;6;2026-04-08 05:05:56;2.069
70150001;Avenue de Marnay la Ville;Marnay;47.288;5.764;R;Gazole;1;2026-04-09 08:00:45;2.266
70150001;Avenue de Marnay la Ville;Marnay;47.288;5.764;R;E10;5;2026-04-09 08:00:45;1.99
70150001;Avenue de Marnay la Ville;Marnay;47.288;5.764;R;SP98;6;2026-04-09 08:00:45;2.09
84507001;Route de Saint-Paul-Trois-Chateaux;BOLLèNE;44.322;4.745;R;Gazole;1;2026-04-09 08:30:00;2.339
84507001;Route de Saint-Paul-Trois-Chateaux;BOLLèNE;44.322;4.745;R;SP95;2;2026-04-09 08:30:00;1.989
84507001;Route de Saint-Paul-Trois-Chateaux;BOLLèNE;44.322;4.745;R;E85;3;2026-03-30 08:40:00;0.719
84507001;Route de Saint-Paul-Trois-Chateaux;BOLLèNE;44.322;4.745;R;GPLc;4;2026-04-07 11:23:50;1.049
84507001;Route de Saint-Paul-Trois-Chateaux;BOLLèNE;44.322;4.745;R;E10;5;2026-04-09 08:30:00;1.939
44410007;4 RUE DES LEVEES MIRAUD;LA CHAPELLE DES MARAIS;47.448;-2.241;R;Gazole;1;2026-04-08 08:06:21;2.469
44410007;4 RUE DES LEVEES MIRAUD;LA CHAPELLE DES MARAIS;47.448;-2.241;R;E10;5;2026-04-08 08:06:21;1.999
44410007;4 RUE DES LEVEES MIRAUD;LA CHAPELLE DES MARAIS;47.448;-2.241;R;SP98;6;2026-04-08 08:06:21;2.089
65600001;97 AV.DE TOULOUSE;SéMéAC;43.222960787651;0.10284173632663;R;Gazole;1;2026-04-08 06:15:42;2.25
65600001;97 AV.DE TOULOUSE;SéMéAC;43.222960787651;0.10284173632663;R;E85;3;2026-04-08 06:15:42;0.909
65600001;97 AV.DE TOULOUSE;SéMéAC;43.222960787651;0.10284173632663;R;E10;5;2026-04-08 06:15:42;1.99
36600002;Avenue de la Résistance;VALENçAY;47.164;1.559;R;Gazole;1;2026-04-01 09:14:08;2.299
36600002;Avenue de la Résistance;VALENçAY;47.164;1.559;R;SP95;2;2026-04-07 10:26:27;2.069
36600002;Avenue de la Résistance;VALENçAY;47.164;1.559;R;SP98;6;2026-04-05 12:13:36;2.099
71960001;"Espace commercial ""Les deux roches"" ZA du Pré de Lit";PRISSé;46.328;4.742;R;Gazole;1;2026-04-07 14:08:56;2.469
71960001;"Espace commercial ""Les deux roches"" ZA du Pré de Lit";PRISSé;46.328;4.742;R;SP95;2;2026-04-04 07:44:48;2.099
71960001;"Espace commercial ""Les deux roches"" ZA du Pré de Lit";PRISSé;46.328;4.742;R;E85;3;2026-03-10 13:53:16;0.809
71960001;"Espace commercial ""Les deux roches"" ZA du Pré de Lit";PRISSé;46.328;4.742;R;E10;5;2026-04-04 07:44:49;2.049
71960001;"Espace commercial ""Les deux roches"" ZA du Pré de Lit";PRISSé;46.328;4.742;R;SP98;6;2026-04-04 07:44:49;2.149
72260001;15 Rue Mohain;MAROLLES-LES-BRAULTS;48.254;0.314;R;Gazole;1;2026-04-03 08:06:09;2.269
